,Recall,PositiveRating,PerfRatio,Impact,Asian,Black,White,5_o_Clock_Shadow,Bald,Bangs,Blond_Hair,Bushy_Eyebrows,Chubby,Double_Chin,Eyeglasses,Goatee,Gray_Hair,Heavy_Makeup,Male,Mustache,No_Beard,Sideburns,Wearing_Hat,Wearing_Lipstick,Wearing_Necktie,Young,top,right,bottom,left,Old,Masculine,Baby-faced,Competent,Attractive,Energetic,Well-groomed,Intelligent,Honest,Generous,Trustworthy,Confident,Rich,Dominant,NewsID,Market % of US,% Af-Am,% Hispanic,% Asian
Steve Bray WISH,0.51,0.52,3.26,27,-4.31669436806865,-4.24288470626053,2.13123708684927,-1.9552270439739,-2.90740472383861,-6.66702004696309,-3.18754743068691,-8.74057461146647,-0.509747433527197,-0.685743779011437,-7.89236485758696,-2.82355960602965,-2.10809637809,-10.9392095298796,7.81219018377303,-2.59828043024294,0.148824531838833,-3.60206475323976,-3.09476077990776,-9.31425904747568,-1.19498453759642,-2.53722521925248,36,262,222,77,-0.340819347969031,-0.381417517292489,0.513413560540713,-0.209836623603337,-0.13120381357016,0.072810879090888,-0.13510999099077,-0.132889361718399,0.108836327163405,0.109039986352327,0.004767331138017,-0.193096998406826,-0.200457716827842,-0.261527772027637,1,0.96%,11.29%,3.92%,2.02%
Steve Browne KSAT,0.7784849787,0.7230745982,5.24,56,-7.61251376574453,-5.01560340112638,4.30017888969751,-6.02494169056068,-2.34357497378909,-9.16412253004168,-2.79385235184781,-10.8213135580514,-1.06258447941889,-1.24590356110628,-11.2057417108082,-8.67321692747525,0.024590743424148,-10.4877523485549,5.60813627237455,-6.55876521575937,5.54911187612388,-9.12276582957733,-9.34823186756198,-9.68534805901237,-0.090954758497867,-3.80740409396159,19,266,242,43,0.125323634937464,-0.180876601816172,0.270445387667705,-0.214294163682352,-0.1527292537019,-0.150776158225985,-0.132138878851731,-0.28343998882995,0.031043927832389,0.051876797304836,0.041252841011598,-0.136656371495704,-0.027300901939033,-0.094739904828979,1,0.77%,7.64%,50.72%,2.38%
Steve Daniels WTVD,0.7187676787,0.6538852496,8.14,47,-11.8811078203106,-11.2637633608187,8.52511982648734,-3.48081338200621,-3.48036767006834,-12.241985256102,-4.20046646974934,-7.60078992001989,-2.75606337749171,-1.38886142201516,-6.38185279949859,-10.232665420993,-3.51915527319629,-11.7140529807662,8.19315871799675,-10.8629837565221,5.98154317222383,-10.8534804530393,-8.46123850802156,-9.78570864632084,-0.931234972179518,-0.522259866191927,36,262,222,77,-0.226345890648968,-0.025715862797612,0.21621555664306,0.028462454845308,0.137171968306865,0.055858166750885,0.053669015389413,-0.024658913187498,0.07565743813114,0.026315140369518,0.151441866942558,0.004370371514139,-0.088687721122198,-0.003980674455698,2,1.01%,27.90%,7.01%,2.96%
Steve Dunn KATU,0.74,0.64,5.82,47,-6.77906713638032,-5.00354512899959,2.98710775325923,-6.12660654822174,-2.29548990601396,-10.3225657253217,-4.46887977765435,-5.8011021270633,-1.34917880331259,-2.11406755068431,-5.30638206070981,-8.3064406659745,-0.092895470280708,-12.0370982584539,7.30520924864709,-10.0579886719118,5.9997179006613,-10.3423855824309,-5.9123943607435,-11.0675341970392,0.044936817772509,-2.84743596826998,36,262,222,77,0.099657859599349,0.186113862631174,-0.061182855530424,0.040156901970748,0.055201627896331,-0.052731738857095,0.057770947096046,-0.018315954656728,-0.030624529786959,-0.044168850199009,-0.085342229201199,0.134935390922798,0.101284040943994,0.145340510876439,2,1.03%,2.55%,8.18%,4.22%
Steve Edwards KTTV,0.74,0.46,1.5,34,-5.64414355728006,-5.0070050862283,4.46976883173372,-4.9343798416756,-2.23900821954854,-7.64172548691524,-4.28235012781481,-7.4994021284803,-3.37357194364972,-3.07676612306922,-8.9563282652324,-9.94637080457321,-0.439126985349656,-12.9661068330314,10.8933781300682,-9.50163468299245,5.36650518786282,-10.7164903970888,-3.98191729971386,-11.6773788460704,-0.52247452440233,-4.36933534647153,19,266,242,43,0.114263081377283,0.02946381524866,-0.174953744464287,-0.034471272525318,-0.002948769680655,0.10769827902831,-0.005953799959668,-0.052036582782597,-0.065896009593539,-0.050504093581256,-0.105724425484556,0.054282882700608,0.117636998689158,0.06527399644189,2,4.85%,8.73%,34.89%,13.40%
Steve Grant KY3,0.8505538466,0.6996142513,7.33,60,-7.70139719788577,-9.9580783726187,4.26490298366054,-5.30941054204259,-3.93310377189217,-6.67471303736266,-3.74304204251678,-6.92318667238543,-0.312945695631907,-2.03244738278503,-7.54032102704835,-4.71138698409109,-1.34945169060689,-8.45550468812213,4.12741150888523,-5.07876210119213,3.69734804988859,-6.96724650585029,-3.72615789319509,-8.6961173663333,-0.960734768428518,-2.26969567165905,19,266,242,43,0.013636889814989,-0.125743754099765,0.242338919109809,-0.113176342882136,-0.092348445706267,-0.125774149020637,-0.049854846208698,-0.094191354718314,-0.049097701291962,0.012451308754358,-0.032701938444461,-0.096649194246466,-0.057963646598672,-0.074662189748854,2,0.36%,6.75%,6.57%,1.80%
Steve Irvin ABC15,0.5774647887,0.5447154472,3.72,31,-8.39190246695282,-7.85117296419042,5.35815612124387,-1.387084341979,-7.8551441619938,-7.90435400095379,-4.85080265235643,-3.72215544133802,-4.8525905577813,-3.8009921154313,-7.1720631485992,-4.4453425511972,-4.70126974396491,-10.976616618801,8.79561652678148,-4.91644948044438,2.12105109124875,-4.88164924035455,-6.15579411852262,-9.56119077974221,-1.78421030004765,0.119997305286321,19,266,242,43,-0.3912934494319,0.438761416501276,-0.222860332091615,-0.080746434629116,0.266537298369569,0.177933631082162,-0.02181196915815,-0.140343241650047,-0.233409267037423,-0.196214045006377,-0.225912539805261,0.26424442117981,-0.054555588573552,0.303644888621762,2,1.60%,5.36%,6.78%,8.56%
Steve Knight WHP,0.38,0.55,2.85,21,-5.85349366671719,-7.94853201778303,2.47699228998475,-0.578888308621213,-7.73694072584681,-7.56529718588298,-6.87202373809584,-5.37283947055874,-2.68059807902842,-2.52378392949033,-7.9837640068705,-6.28868256260721,-6.1072032014946,-10.8981769513886,9.96729311144065,-6.65871614359282,2.14080354682418,-4.87663352571904,-4.33669229025516,-9.23222927283044,-1.51024373136352,0.891900011316062,19,266,242,43,-0.473968265856428,0.063345177438187,0.085006856492115,-0.148428991010498,0.053316888068472,0.217549194168914,0.013031083734807,-0.159499665749549,-0.145108660387788,-0.126648411124271,-0.136221907649147,0.059823344739376,-0.171986592733089,0.016974159922567,1,0.62%,5.70%,5.32%,1.51%
Steve Lacy WNYW,0.28,0.54,2.96,15,-6.37199936431005,-4.61835172744604,2.89428106451202,-1.9208227505219,-6.34447783863698,-5.73762014230206,-4.35378426453758,-4.19464620645024,-2.97642931361982,-2.45101435195837,-7.2453560683933,-4.25008217163707,-4.9517817509166,-7.29132799855626,4.29933528804724,-4.90855239289101,2.42134624954534,-4.39400508934331,-3.38068294606693,-6.17664418324066,-2.07546369802727,0.544225277887803,36,262,222,77,-0.416560220815695,0.107347235885926,-0.081769613629984,0.050569972891746,0.227011569145064,0.298216202615415,0.176491010901179,-0.01407924364859,-0.065311471398673,-0.078526175984794,-0.056067461028687,0.158181108874842,-0.022704823976884,0.09043561693211,2,6.54%,17.88%,19.26%,9.05%
Steve Nunez KGUN,0.55,0.45,2.06,25,-0.981165897049406,-4.51585532034598,-2.53158580939397,-3.49745451921566,-4.60866935030386,-8.2527153478253,-7.68721774896573,-1.32027393758854,1.52426459334955,0.045122459083445,-10.7260465562582,-8.78446882731243,-3.98890086820667,-9.31556101177517,5.15319274663766,-7.76616072154758,5.09268298584409,-6.06507783553642,-3.20838692314361,-7.39720725527254,-1.34683985945328,-1.7880731425705,19,266,242,43,-0.135238743348028,0.054862067881907,0.211694032001592,-0.218662808862354,-0.114675955107273,0.086078430649811,-0.04541493014276,-0.279989921780012,-0.208588853805832,-0.063235041677212,-0.264652746662368,0.124487231576673,-0.099113592134506,0.133307199102912,2,0.38%,1.07%,2.99%,1.38%
Steve Paulson KTVU,0.63,0.69,6.04,43,-4.72531125050733,-7.42398637666451,3.38490750394873,-5.58818500756423,-3.33270168418824,-8.39569174499182,-2.45766908370863,-8.59344584044517,-0.638834605743703,0.513858083851935,-7.85758676699715,-9.47856003594026,0.441066806141083,-9.78418678982412,6.5691563916742,-10.3787949730144,6.9796706087286,-11.584442548759,-6.13151354775867,-9.07750282672988,-0.359628475714842,-2.59365438739592,36,262,222,77,0.145253131063292,0.21108168985744,-0.158509757744773,0.116538477046458,0.152604552686386,-0.000786034204155,0.09161195367464,0.002506519659021,0.077342859180986,0.10744739964897,0.107565988081555,0.179726168060978,0.199766803662866,0.178512486589261,1,2.18%,7.50%,17.19%,21.97%
Steve Raleigh WCPO,0.78,0.63,5.81,49,-7.66005519952741,-7.49327583181263,5.02355305700024,-2.93813029142101,-4.56380202232693,-9.15649744347018,-3.53709024491261,-5.66071987324033,-2.13437403073687,-1.9352676908265,-5.98591886379035,-3.55017449738427,-0.324186973476548,-10.5198005529152,6.83548468042242,-4.1507846675275,2.95031863155315,-5.15420899753512,-6.67341733543917,-10.1247816054202,-0.704357647343849,-2.39580508395041,19,266,242,43,-0.010399126929142,0.334415850273461,-0.199430605194075,-0.02427145836338,0.161252491857635,-0.030744403357155,0.022915270019129,-0.11997696461297,-0.119591316651556,-0.078906418669452,-0.099424090393883,0.227093061932235,0.067564760833855,0.311800051573917,1,0.78%,11.90%,2.00%,1.84%
Steve Schneider WAFB,0.7179625324,0.6153539705,6.93,44,-8.7119907954044,-7.63795144138484,7.36537994619346,-2.15115287072347,-3.91479781153036,-9.64604995493766,-2.98654321265897,-11.1878298678883,-1.40132193479973,-1.30894998322455,-0.846273184267026,-3.15944495546792,0.706501013999005,-15.4496147135853,11.1830591491597,-5.36329592707558,1.56755843638097,-3.86790379669453,-8.29900923488695,-13.8391067236296,-0.375729882055206,-3.14910570908489,36,262,222,77,0.061618880944476,-0.010095035586244,0.045079254932242,-0.062422945909628,-0.047640658201047,-0.018415323938812,-0.171675528501016,-0.012181985935243,0.074398906152301,0.097419786982187,0.026482497129274,0.026536902341819,-0.033688670983129,0.001928870744498,2,0.29%,45.97%,1.70%,0.78%
Steve Spriester KSAT,0.6686216164,0.6770818595,5.66,45,-8.88827897817273,-13.8586371335192,6.54597429479683,-5.17908065932866,-8.00756267288361,-7.3806606397919,-6.97908021731103,-3.45011018052532,-2.54150503235314,-3.12566908674424,-6.76755397771175,-8.95434435989951,-4.47724391240685,-8.93462559965461,7.46616482287388,-11.46780144394,6.16581822962531,-9.57475027633406,-6.4747121167251,-8.12023073464008,-0.367746566543118,-0.675374611118221,36,262,222,77,-0.324634012379115,0.059795375934537,0.181107900082007,-0.089158049909225,0.126282954574978,0.075031027733384,0.001112154768751,-0.075281278109237,-0.099059528698249,0.056806728169012,0.010481078748623,0.072162734764138,-0.090944032777732,0.059768740352013,2,0.77%,7.64%,50.72%,2.38%
Steve Stewart WTVD,0.4047378733,0.6534944256,5.23,26,-6.54371786389838,-6.59593229905659,3.13711317451312,-2.75629071328771,-1.8937663484538,-9.05905909358372,-4.0031761701458,-3.14558770372739,-1.39165903198683,-1.11560565299818,-6.75165524614066,-7.91517136715867,-4.25609206227554,-8.07514729516021,6.67533227999502,-8.86986249271389,4.52556547630558,-7.65263048213316,-5.0050040852865,-7.01503402420943,-0.791221207921065,0.481696598323365,19,266,242,43,-0.315975252515639,-0.131540000844384,0.253866502131154,-0.204007249726613,-0.047946031113013,0.18502090879445,-0.16810007345562,-0.111064720899859,0.01553215658719,0.04298009332648,0.012762580916312,-0.012411372744691,-0.173880108011345,-0.104498038978517,1,1.01%,27.90%,7.01%,2.96%
Steve Stucker KOB,0.8531115602,0.6658237708,5.58,57,-3.599417867682,-7.02026831654401,2.32377337308634,-3.12090893417612,-4.0170019846837,-6.84186170645153,-4.29857317733533,-5.6780147362055,-2.672669652131,-1.92706188380893,-6.9868952589693,-6.74514074356178,-0.055067269151862,-11.2904894755731,8.14924179319815,-8.02988983504457,4.09463889966423,-7.98158911038637,-3.90501521695877,-9.78823010785654,-0.036539599478881,-3.85036033833779,36,262,222,77,0.036230548179818,0.075796575095428,-0.143815125447683,0.086050952714262,0.183329252307346,0.104405263247195,0.128148153308142,0.000203700173049,0.023805156103743,-0.031170003300092,0.080165104396046,0.076443307468236,0.048822430273247,0.078853890187275,1,0.60%,2.50%,38.45%,1.56%
Steve Udelson WSOC,0.8418813879,0.7844224272,10.66,66,-2.7574990008633,-8.25679431221875,3.87526765479865,-7.72098806039914,-4.519882760291,-11.6819987522625,-6.50287924269464,-7.34064062217104,-2.0336771515069,-1.31808393862235,2.64958555657775,-12.7873779800335,2.2952423427276,-13.0302874149426,8.44994354779797,-14.1950045099191,9.22310264990649,-14.4695550914733,-6.65114998739284,-13.7979548645804,0.906429402323416,-4.26018769375021,19,266,242,43,0.349009378067839,-0.011918150830993,-0.419288153882772,0.149959493033156,-0.163563391580799,-0.170236434198145,0.026416872208733,0.16747161883045,-0.033108516598456,-0.089330256476113,-0.028971756785045,0.047705561882127,0.216596718720626,0.039750628336772,1,1.00%,20.56%,6.13%,2.44%
Steve Uyehara Hawaii_News_Now,0.7715517241,0.748603352,8.38,58,0.670348389144754,-6.26885081741627,-3.09327357002853,-2.4913457889101,-9.64149915706634,-6.98564889308595,-10.76544566994,0.971437936088082,-4.31360653753774,-5.31265711983054,-8.27613225287129,-5.01400758248558,-7.38087367385965,-8.49212030947863,8.54129720821878,-6.14756450232625,2.85640537914311,-7.02309156226931,-4.9942066195317,-8.18413369221412,-1.21166023921305,2.07350314192517,36,262,222,77,-0.229828710194527,-0.12526518723725,0.065423747425491,-0.144509590710728,-0.036419032936467,0.158417751898199,0.002689540220765,-0.083659042037083,-0.045605908207727,0.021257174240112,-0.12187855715964,0.060902079344939,-0.053901057061698,0.002161409596949,2,0.38%,4.06%,29.62%,2.74%
Steve Weagle WPTV,0.7985074627,0.7912772586,13.37,63,-5.74007376543932,-4.43819989264016,3.37772417406263,-3.49319805402642,-3.05751386924698,-8.94026042561225,-2.19374266226314,-9.46540944294777,-1.63289511722772,-1.07718788538072,-7.63860257021886,-6.30126690773141,-1.66072941387335,-9.91153052946935,7.80058964480696,-9.43581513585124,4.73798136502105,-7.22827638182937,-6.15409556646912,-8.8364810270847,-0.633187779217808,-0.079521909888691,36,262,222,77,-0.304695919233972,0.091234148027879,0.159460843820221,0.002388571124348,0.199016276799647,0.132294113817434,0.100342977244103,-0.081546652247239,-0.030370967426575,-0.024261896887119,0.002793229693903,0.146196004104308,-0.031577356202934,0.047492729713687,1,0.69%,13.53%,14.28%,2.06%
Sue Serio WTXF,0.5894941634,0.5775577558,2.73,34,-6.99920352072371,-6.58778990491174,5.0129943247531,-15.2790618405283,-16.5718009538803,3.08368440656013,-1.8045959216895,-6.14864387903757,-6.08029830277069,-4.47309290243551,-10.6277136761221,-16.9432964162176,-7.22751643785638,2.37635258304482,-7.40282760570185,-16.8266572373248,9.25353271311201,-15.7902448329763,-4.641938924232,3.07234444390641,-11.9059098057462,-1.96507999683509,36,262,222,77,-0.078485446812001,-0.317320977854967,0.056655060974648,-0.105865344998871,-0.095146020589967,0.282511548573439,-0.07428645899959,0.023892107838292,0.005833591115591,0.046177975894247,0.007587868847458,-0.029051147752459,-0.062033418920868,-0.133987699845451,1,2.60%,19.00%,8.27%,4.51%
Sue Simmons WNBC,0.81,0.57,3.03,46,-2.22111432112612,-2.2886101758955,-0.814481832031905,-12.5112900186099,-17.4543620210435,-1.69450264251693,-2.60637541956143,-8.1436781099285,-4.35490722358251,-4.80462221776911,-10.035234731436,-12.2122832585922,-5.99639864273404,-1.52838374455317,-4.84767730995655,-9.90079964515989,7.75289103848612,-12.164600863155,-3.21247587851776,-1.13750281542181,-10.4066894163338,-0.622742074078823,19,266,242,43,0.017435668214842,-0.404337132158233,0.220686552030276,-0.259467337063987,-0.092287997360408,0.312466845502785,-0.049667305359923,-0.146577006802105,0.088266536214405,0.066887262724708,0.030762440407918,-0.079833658469337,-0.169519750711385,-0.196573418497556,2,6.54%,17.88%,19.26%,9.05%
Sukanya Krishnan WPIX,0.4059633028,0.6497175141,5.48,26,-3.68951892077649,-5.56345883000989,-2.00266512957852,-10.8446618307942,-14.779835848406,-5.64925156855906,-9.64558463039694,-5.71527806718817,-2.30985280334717,-4.16879737816686,-9.16326420490238,-11.1037468162447,-12.2243285887696,2.25774826788431,-7.65387853702501,-10.191698392723,8.5471783944476,-11.1650635080497,-7.44514825841979,3.86932124291079,-9.41286500554739,3.66600728109261,43,291,266,68,-0.402144801832508,-0.175635991474002,0.453531192777681,-0.242844854209371,-0.117864921617724,0.275979024897883,0.058809904413702,-0.186920790031563,-0.123378992092897,-0.037178635017634,-0.15750485861666,0.02681225121548,-0.179948264841988,-0.016387830766593,2,6.54%,17.88%,19.26%,9.05%
Susan Carlson WBBM,0.37,0.52,4.69,19,-1.70421527207065,-5.62743895446228,-1.75038732036949,-12.5875651816357,-16.2649457104839,4.97307859448579,-6.57772628752708,-5.47359350708567,-5.91892488746247,-5.25661144287278,-13.7328816791249,-12.4108146693187,-10.1957702100364,1.4207206573002,-8.60901944514693,-10.8062130204399,7.47064127437015,-11.6938386390653,-6.55254572629069,2.92568629062329,-11.2501094927074,2.44723784396123,19,291,242,68,-0.175849387710794,-0.354091293318453,0.338992207686468,-0.176710526644284,-0.060074107385251,0.243040654600216,-0.117959333998643,0.080418079537924,0.118776722600164,0.167514851154866,0.030088977885866,-0.165196255521431,-0.155713411503231,-0.202242213799259,2,3.06%,17.35%,15.19%,5.69%
Susan Hiland WDAF,0.66,0.48,2.26,32,-9.22784591557351,-5.41730631848369,5.17328140123071,-13.0168808696515,-14.5697785347026,-3.09670148541926,1.69401867741225,-9.89040627888877,-9.08421826182094,-7.71991198971053,-10.0135935885553,-14.2657180522248,-7.31925996624294,2.40923289632522,-9.19102910647767,-16.2215847032795,9.46830839512436,-12.3363821482803,-7.80771624204451,4.2012444219832,-11.7694537598272,0.182213991726214,19,266,242,43,0.065069215124861,-0.186011086433753,-0.15815943544028,-0.035209968775302,-0.028465035106623,0.162639916869833,-0.016999568652922,0.120861745890371,0.045754853904928,-0.050252869256795,-0.002705742676339,-0.054500547149773,0.008690880720563,-0.11787393675047,2,0.81%,11.68%,5.70%,2.18%
Susan Kim WTMJ,0.72,0.5111111111,2.04,37,1.33951038251264,-2.45203573880604,-4.87991390265913,-9.72151660866124,-11.379588170371,-5.45100933624018,-5.96459579783406,-6.14879152411591,-3.31876407044595,-4.77329793168041,-8.53762047280548,-8.35988550967445,-9.15916836572346,-0.30500099106759,-5.26178319927563,-9.65414623975689,6.9257288501355,-10.330056585807,-6.19920361558947,0.65169920693621,-6.70316853775555,3.0540645063319,36,262,222,77,-0.508817755688377,-0.529028564870916,0.49697222256292,-0.316903075151498,-0.226136561314109,0.252598636371963,-0.07082728313214,-0.041902180497575,0.039347248507242,0.112672208541386,-0.091735588002792,-0.153342225526369,-0.185367075037433,-0.292898276145899,2,0.79%,12.22%,6.97%,2.15%
Susan Peters KAKE,0.879093,0.544413,2.44,48,-7.37474942451128,-6.48602816224741,0.576803748980459,-10.9201833991314,-18.1167041879467,4.07511382106209,-6.32973176334683,-5.19219269571199,-4.63302858111675,-4.89179312337417,-9.92351281861106,-13.4615828905194,-10.5549344755082,0.874741774274457,-4.39267593493041,-12.5387813886985,8.39100902619363,-11.6599345580706,-6.43103818850971,2.20868516419562,-9.2584215482185,-0.018543375061734,19,266,242,43,-0.064148420771054,-0.046862032263511,-0.034340164868969,-0.196954658816911,-0.058182780997928,0.212340341276897,-0.046064029695309,-0.151520734727179,-0.144703498787381,-0.152084384750908,-0.103869822807872,0.010085376242908,-0.124828103167136,0.040340309321039,2,0.39%,14.78%,2.15%,1.26%
Suzanne Boyd WPEC,0.697761194,0.7165775401,9.57,50,-3.86141464158856,-4.61073794825458,2.44742958852336,-10.2319289294575,-11.7444942744042,-3.42364903439939,2.739444082482,-4.47224953190046,-6.47771655923542,-6.86213484071895,-8.22151230892095,-15.0304569072865,-4.7458688864581,1.49433939457134,-8.2046643282306,-16.601857702347,9.26409427279279,-13.458336150805,-6.13625044977949,2.44529034816266,-9.79900106284731,2.37570753031779,36,262,222,77,0.049077072275651,-0.203170234504911,0.257624208422625,0.011490523294156,0.022240519399619,0.082098736671996,0.041028973282166,0.068199441452374,0.126276448193934,0.104470756638839,0.166557486714078,-0.102082881634219,-0.06892758803349,-0.083638551196717,2,0.69%,13.53%,14.28%,2.06%
Syan Rhodes WESH,0.5,0.6,4.1,30,-3.45209580644521,-1.46988461232909,-3.23630261677275,-9.92577160274335,-11.6947988448254,-3.08417541122374,-5.44856145229157,-6.37885266588871,-0.027874187645326,-2.48277197121555,-10.6418309664197,-9.70346878291244,-10.6944392202326,0.819702621349908,-5.90470423340434,-11.0504615640401,8.39262727235554,-11.6811693743234,-4.78134113694937,2.35434223160544,-8.44123925408255,2.06247244720722,19,266,242,43,-0.377004757306402,-0.135991939403634,0.398767808418509,-0.207467733297651,0.02854277269654,0.345249522046921,0.088120463916307,-0.208033504456538,0.097593558477792,0.094038683846903,0.010947764336934,0.073389775998307,-0.197830603863563,-0.021243154991008,2,1.29%,15.05%,2.98%,1.62%
Sylvia Perez WLS,0.63,0.59,7.4,37,-7.04104196088036,-4.79002406249837,0.620894620702582,-12.390511421423,-15.994968332053,-0.446553820762189,-2.08649270991746,-6.88266518322368,-8.34003010140466,-8.28066211867422,-14.4754619601996,-14.255619837556,-9.05935584477476,1.06649690771211,-8.2590994667866,-14.0745314902744,9.27996601439911,-12.9335910476896,-3.70944484281944,1.03422721926059,-11.2465569832878,2.11294196379988,19,266,242,43,-0.147110016421544,-0.07428965642699,0.156166455194331,-0.031624210830966,0.188546000762626,0.23171630955307,0.096475251990475,-0.017090557356376,0.115281932505982,0.062866779830933,0.092895019166468,0.079283183216582,-0.016379348395207,-0.062172501407,2,3.06%,17.35%,15.19%,5.69%
Sylvia Weatherspoon WBRZ,0.8534022437,0.7234254246,6.48,62,-7.71562757378196,-1.61910355417483,-1.02760908284883,-6.49730348808413,-12.6243404424789,-1.9247575850161,-3.99451317260131,-5.78008029541292,-5.22554860098077,-5.41183913247829,-12.7564612706095,-7.03748586510027,-7.83029510835884,-2.9572277089777,-2.97066588180828,-6.65727661866751,2.80784778419361,-9.06054224699479,-2.81372325623543,-1.29129467202549,-6.00535483310388,4.47200189083812,19,266,242,43,-0.048385715649139,-0.044758814173342,0.056730096330923,-0.237536855391446,0.028823600203459,0.417944856899162,0.071883969875353,-0.197098690362859,-0.041589372135667,0.022654880584019,-0.061431521296888,0.135572338118892,-0.187135702464568,0.100103756926679,2,0.29%,45.97%,1.70%,0.78%
Taft Price KJRH,0.6641666307,0.4885491188,2.48,32,-5.50454188056137,-8.21093030232474,2.58136832804487,-2.61038995289711,-6.32049960272679,-6.38671704857264,-4.45262117634535,-3.57580102565278,-3.64814355742676,-3.09557099068755,-6.47466807544763,-7.39628927276466,-4.35256468127498,-9.15462920078274,7.66786066152085,-7.89682294380168,3.99421717575506,-7.10548867837654,-4.59690135708707,-8.17668055959658,-1.05049374654474,0.709663431224918,36,262,222,77,-0.081852929974189,0.154559760534952,-0.060618693071259,0.071265641052619,0.26410656623253,0.059993507073862,0.095044622380693,0.004463651435886,-0.051911908684986,0.025556527947497,0.010992832188514,0.147483371213218,0.106071652865459,0.140258013298245,1,0.47%,20.74%,3.63%,1.86%
Talitha Vickers WXII,0.4915254237,0.5431034483,3.5,27,-3.8648265330581,1.09618463410401,-3.75966571498802,-11.9000540398053,-11.2688473186803,-4.05981371909822,-3.60952414589302,-5.01531745252949,-3.28650519599518,-3.70172462717429,-8.66774110446402,-12.4820476182547,-8.16973448356272,1.31553632009021,-7.67319587292222,-11.3453419456637,9.62495410548024,-14.0902864468191,-5.84749924013461,2.85091688030871,-8.19969723431587,5.22191603129649,19,266,242,43,-0.326145867858395,-0.117845173735091,0.349753065164187,-0.192426845005881,0.142676877398354,0.442546128737924,0.148117403745945,-0.134867633600513,0.079444207774529,0.07182720881468,0.0257032850502,0.123222452991057,-0.209013037667279,0.033646833364356,2,0.61%,20.89%,5.84%,1.72%
Tamala Edwards WPVI,0.6206225681,0.6520376176,8.32,40,-5.3185732367697,-3.15886595950639,-0.644823876396638,-10.387857176929,-10.0398204358442,-5.80374456351299,-2.56366383526092,-4.73507484135688,-6.12075881444212,-6.74721892897689,-7.17744657948477,-13.727814278467,-8.8071525369861,0.978353027914114,-7.58779980591882,-13.797488883505,10.4869346052856,-14.6831617461382,-3.97280607675762,2.17449876947815,-8.00167627152371,4.07331176599948,36,262,222,77,-0.180102200446194,-0.236824394177458,0.313860444672687,-0.216877359017229,-0.017754175397903,0.398533418557756,0.002309801950831,-0.17103740580841,0.004130269869834,-0.008768945363835,0.014950658516844,0.059402914016072,-0.19485317740912,-0.030388399930423,2,2.60%,19.00%,8.27%,4.51%
Tametria Conner WSFA,0.5312200223,0.6378085486,6.65,34,-1.71755951880829,-1.04558433141185,-7.65234754653208,-8.47867653988636,-14.7114111927182,2.70304232201077,-8.37577107715783,-3.03692615838879,-3.63571368623588,-4.93712044498957,-7.1111126515514,-9.68602283234981,-11.0730210078471,-0.015754779434226,-2.36505461293297,-8.7320927238488,6.38988551746867,-12.4509312948449,-2.43946576228892,0.888065099052626,-6.76627559560145,4.62825789191896,36,262,222,77,-0.505365605088492,-0.384047175598804,0.413427040468044,-0.444165580135693,-0.086103497230444,0.414733277426826,-0.043653630708044,-0.254060698761595,0.07881933497795,0.01970753252553,-0.023355012814127,-0.05244276290609,-0.348994684178181,-0.194152384566168,2,0.21%,37.39%,3.01%,1.39%
Tania Rogers WPTV,0.6492537313,0.5555555556,4.14,36,-2.83322446103819,-0.132325032486256,-2.90699512437844,-8.80118725220393,-11.4537002329849,-4.09129145032933,-7.10054649957052,-5.05471587667405,0.016104217747243,-1.88974364090537,-10.6414611392432,-11.5593376029844,-8.09680465260358,-1.94962215321464,-4.17780982817291,-12.7373788613992,8.73179671426162,-11.9959042447845,-4.54084273955503,-0.427695804105471,-6.48639678979956,1.48933464159573,36,262,222,77,-0.229236651828389,-0.099738099756698,0.315314926729643,-0.227490196845274,0.09499456157544,0.363780799392927,0.158377674104618,-0.253481066200461,0.037607998392955,0.074087860144441,-0.002514060246696,0.125892891995958,-0.153242793945273,0.064057802279208,2,0.69%,13.53%,14.28%,2.06%
Tanner Swift KAKE,0.43073,0.444444,2.38,19,-4.08341981381998,-7.81608850623388,0.648694435141325,-1.87685821423629,-1.77823660201464,-8.77963486938224,-3.93526326545005,-6.54702604420164,1.00791772335346,1.12762171385053,-8.60233173277246,-3.45261104580264,-3.81271721082895,-8.87540733542399,6.71783484346359,-4.70243996501179,1.67004019051979,-4.56512651387715,-1.8504907301988,-6.81845324344816,-2.03888708853487,-0.514621175830859,36,262,222,77,-0.392346994821916,-0.228527500770743,0.63814801497907,-0.321375418824158,-0.109554330349732,0.040809270248483,-0.15482528356243,-0.27862878185604,0.005984181328211,0.097454928001549,-0.066597385606788,-0.171541412881161,-0.225110007580155,-0.12360968968754,1,0.39%,14.78%,2.15%,1.26%
